 INFO | 2022-06-16 08:03:07,984 | Util.java | 199 | Test script execution started...
 INFO | 2022-06-16 08:04:12,790 | Util.java | 199 | Report step generation success : Entered Value in the text field Sending message to a group
 INFO | 2022-06-16 08:04:13,120 | Util.java | 199 | Entered Value in the text field Heygm5fBpz6
 INFO | 2022-06-16 08:04:13,120 | Util.java | 199 | Report step generation success : Entered Value in the text field Heygm5fBpz6
 INFO | 2022-06-16 08:04:13,266 | Util.java | 199 | Clicked on element Send Message Button
 INFO | 2022-06-16 08:04:13,267 | Util.java | 199 | Report step generation success : Clicked on element Send Message Button
 INFO | 2022-06-16 08:04:20,822 | Util.java | 199 | Logged out successfully from the application
 INFO | 2022-06-16 08:04:20,823 | Util.java | 195 | Report step generation success : Logged out successfully from the application
 INFO | 2022-06-16 08:04:21,320 | Util.java | 199 | Entered Value in the text field surabhi+1@endlink.com
 INFO | 2022-06-16 08:04:21,320 | Util.java | 199 | Report step generation success : Entered Value in the text field surabhi+1@endlink.com
 INFO | 2022-06-16 08:04:21,520 | Util.java | 199 | Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:04:21,520 | Util.java | 199 | Report step generation success : Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:04:21,658 | Util.java | 199 | Clicked on element Submit Button
 INFO | 2022-06-16 08:04:21,658 | Util.java | 199 | Report step generation success : Clicked on element Submit Button
 INFO | 2022-06-16 08:04:25,578 | Util.java | 199 | Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:04:25,578 | Util.java | 199 | Report step generation success : Clicked on element Entered the Organisation:Demo_Company
